Date,SPY,QQQ,IWM,VIX,UUP,TLT,GLD,HYG,MOVE,USO,OVX
2018-03-12,245.81321716308594,165.20693969726562,143.9228057861328,15.779999732971191,19.667139053344727,95.0688705444336,125.54000091552734,56.477909088134766,58.290000915527344,98.95999908447266,24.020000457763672
2018-03-13,244.224609375,162.95773315429688,143.2538604736328,16.350000381469727,19.616966247558594,95.54993438720703,125.77999877929688,56.30044174194336,55.06999969482422,97.91999816894531,25.5
2018-03-14,242.971435546875,162.9292449951172,142.5758514404297,17.229999542236328,19.625328063964844,96.39160919189453,125.69999694824219,56.23472213745117,57.849998474121094,98.23999786376953,25.209999084472656
2018-03-15,242.70664978027344,162.7869110107422,141.86160278320312,16.59000015258789,19.700586318969727,96.39160919189453,124.9000015258789,56.2741584777832,57.709999084472656,98.72000122070312,25.06999969482422
2018-03-16,242.96981811523438,162.30291748046875,142.65724182128906,15.800000190734863,19.750757217407227,96.04692077636719,124.5999984741211,56.39244842529297,59.0099983215332,100.4000015258789,24.530000686645508
2018-03-19,239.68234252929688,158.83995056152344,141.2830810546875,19.020000457763672,19.667139053344727,95.74225616455078,124.87000274658203,56.16242599487305,59.97999954223633,100.4000015258789,25.280000686645508
2018-03-20,240.09005737304688,159.36279296875,141.2469482421875,18.200000762939453,19.784204483032227,95.35747528076172,124.30999755859375,56.2741584777832,57.88999938964844,102.4800033569336,25.299999237060547
2018-03-21,239.62913513183594,158.6688690185547,142.06956481933594,17.860000610351562,19.625328063964844,95.46172332763672,126.4800033569336,56.293853759765625,55.720001220703125,105.44000244140625,25.950000762939453
2018-03-22,233.63912963867188,154.7525177001953,138.95433044433594,23.34000015258789,19.650413513183594,96.40765380859375,125.9800033569336,55.95863342285156,55.93000030517578,103.5999984741211,26.469999313354492
2018-03-23,228.65921020507812,150.67459106445312,135.96409606933594,24.8700008392334,19.583520889282227,96.33553314208984,127.61000061035156,55.81407928466797,56.16999816894531,106.23999786376953,27.559999465942383
2018-03-26,234.9150848388672,156.27345275878906,138.9362030029297,21.030000686645508,19.491539001464844,95.96673583984375,128.27999877929688,56.17557144165039,54.54999923706055,105.68000030517578,27.709999084472656
2018-03-27,230.9187774658203,151.21644592285156,136.24501037597656,22.5,19.583520889282227,96.99285125732422,127.48999786376953,56.12296676635742,56.27000045776367,104.63999938964844,27.3799991607666
2018-03-28,230.23651123046875,149.4768829345703,136.19969177246094,22.8700008392334,19.75911521911621,97.24940490722656,125.7300033569336,56.0966682434082,58.349998474121094,104.31999969482422,26.670000076293945
2018-03-29,233.1783447265625,152.21453857421875,137.57701110839844,19.969999313354492,19.742393493652344,97.72239685058594,125.79000091552734,56.28730773925781,58.540000915527344,104.72000122070312,25.06999969482422
2018-04-02,228.14527893066406,147.8228759765625,134.22438049316406,23.6200008392334,19.734033584594727,97.91521453857422,127.26000213623047,56.06882858276367,58.65999984741211,101.91999816894531,27.530000686645508
2018-04-03,231.06942749023438,149.48634338378906,136.1453094482422,21.100000381469727,19.767480850219727,97.15999603271484,126.30000305175781,56.227237701416016,56.02000045776367,102.4800033569336,26.889999389648438
2018-04-04,233.54165649414062,151.84384155273438,137.87603759765625,20.059999465942383,19.75911521911621,96.95918273925781,126.44999694824219,56.352622985839844,55.349998474121094,102.55999755859375,26.170000076293945
2018-04-05,235.3848114013672,152.70880126953125,139.0177459716797,18.940000534057617,19.834375381469727,96.23615264892578,125.80000305175781,56.39881896972656,53.720001220703125,102.63999938964844,24.3799991607666
2018-04-06,230.1390380859375,148.88754272460938,136.24501037597656,21.489999771118164,19.75911521911621,97.28855895996094,126.38999938964844,56.2734260559082,56.06999969482422,100.08000183105469,24.989999771118164
2018-04-09,231.27322387695312,149.93312072753906,136.40811157226562,21.770000457763672,19.708946228027344,97.44924926757812,126.81999969482422,56.48462677001953,52.5099983215332,102.16000366210938,25.639999389648438
2018-04-10,234.9504852294922,153.24114990234375,138.9815216064453,20.469999313354492,19.658775329589844,97.27249145507812,127.12000274658203,56.68920135498047,51.43000030517578,106.0,28.049999237060547
2018-04-11,233.71893310546875,152.35708618164062,139.28050231933594,20.239999771118164,19.642051696777344,97.61795043945312,128.11000061035156,56.709007263183594,50.5,107.5999984741211,29.420000076293945
2018-04-12,235.6416778564453,154.191650390625,140.2319793701172,18.489999771118164,19.68386459350586,96.90292358398438,126.62000274658203,56.913578033447266,51.4900016784668,108.16000366210938,28.729999542236328
2018-04-13,234.9504852294922,153.39321899414062,139.4979705810547,17.40999984741211,19.68386459350586,97.12788391113281,127.44999694824219,56.94657897949219,51.13999938964844,108.4000015258789,28.520000457763672
2018-04-16,236.88230895996094,154.5624542236328,140.78465270996094,16.559999465942383,19.616966247558594,97.15999603271484,127.62999725341797,57.032379150390625,49.7400016784668,107.04000091552734,28.84000015258789
2018-04-17,239.41653442382812,157.88941955566406,142.31605529785156,15.25,19.616966247558594,97.42512512207031,127.75,57.05878448486328,48.34000015258789,107.27999877929688,27.8799991607666
2018-04-18,239.59371948242188,158.21261596679688,142.69662475585938,15.600000381469727,19.658775329589844,96.64586639404297,127.8499984741211,56.9993896484375,50.0,111.04000091552734,29.420000076293945
